MSR_Id;Lane;Direction;Latitude;Longitude;Name;Canton;Direction;Street 
CH:0598.03;lane1;negative;47.47089;9.44279003;MEGGENHUS, VERZWEIGUNG (AB);SG;STEINELOO;A 23
CH:0598.04;lane2;negative;47.4708939;9.44283009;MEGGENHUS, VERZWEIGUNG (AB);SG;STEINELOO;A 23
CH:0603.01;lane1;positive;47.1146736;9.33354473;WALENSTADT, TSCHERLACH (AB);SG;SARGANS;A 3
CH:0603.02;lane2;positive;47.1147003;9.33356476;WALENSTADT, TSCHERLACH (AB);SG;SARGANS;A 3
CH:0598.07;lane1;;47.4713364;9.44326878;MEGGENHUS, VERZWEIGUNG (AB);SG;STEINELOO;A 23
CH:0528.04;lane1;positive;46.7300224;8.62692451;GURTNELLEN (AB);UR;GOESCHENEN;A 2
CH:0529.01;lane1;;46.6899452;8.59494591;WASSEN (AB);UR;ERSTFELD;A 2
CH:0599.03;lane2;negative;47.4732513;9.58764362;BURIET, RUDERBACH (AB);SG;WINTERTHUR;A1
CH:0599.04;lane1;negative;47.473259;9.58767796;BURIET, RUDERBACH (AB);SG;WINTERTHUR;A1
CH:0600.01;emergencyLane;negative;47.4353065;9.64214993;AU, LEHNENVIADUKT (AB);SG;ST. MARGRETHEN;A 13
CH:0600.02;lane1;negative;47.4353142;9.64218616;AU, LEHNENVIADUKT (AB);SG;ST. MARGRETHEN;A 13
CH:0600.03;lane2;negative;47.4353027;9.6422472;AU, LEHNENVIADUKT (AB);SG;ST. MARGRETHEN;A 13
CH:0529.02;lane1;negative;46.6899414;8.59498787;WASSEN (AB);UR;ERSTFELD;A 2
CH:0364.01;lane1;positive;47.0379486;7.73884487;SUMISWALD, GAMMENTHAL;BE;HUTTWIL;H 23
CH:0024.03;lane2;negative;46.4440231;6.29301405;ROLLE (AR);VD;GENEVE;A 1
CH:0024.04;lane1;negative;46.4440536;6.29299116;ROLLE (AR);VD;GENEVE;A 1
CH:0329.01;lane1;positive;46.9425468;7.15356207;MURTEN, LOEWENBERG (AB);FR;KERZERS;A 1
CH:0329.02;lane2;positive;46.9425697;7.15352964;MURTEN, LOEWENBERG (AB);FR;KERZERS;A 1
CH:0206.03;lane2;negative;46.749424;6.61032391;YVERDON, EPENDES (AR);VD;ORBE                ;A 1
CH:0206.04;lane1;negative;46.7494545;6.61030579;YVERDON, EPENDES (AR);VD;ORBE                ;A 1
CH:0249.03;lane2;negative;46.3172493;6.14564848;COPPET W (AR);VD;GENEVE;A 1
CH:0249.04;lane1;negative;46.3172607;6.14560366;COPPET W (AR);VD;GENEVE;A 1
CH:0235.01;lane1;positive;47.1614876;7.29626036;PIETERLEN W (AB);BE;SOLOTHURN;A 5
CH:0235.02;lane2;positive;47.1615181;7.29624462;PIETERLEN W (AB);BE;SOLOTHURN;A 5
CH:0603.03;lane2;negative;47.1144333;9.33468151;WALENSTADT, TSCHERLACH (AB);SG;ZUERICH;A 3
CH:0603.04;lane1;negative;47.1144638;9.33470917;WALENSTADT, TSCHERLACH (AB);SG;ZUERICH;A 3
CH:0604.01;lane1;negative;47.1491318;9.49832058;SEVELEN, RASTPLATZ  (AB);SG;ST.MARGRETHEN;A 13
CH:0604.02;lane2;negative;47.1491432;9.49837017;SEVELEN, RASTPLATZ  (AB);SG;ST.MARGRETHEN;A 13
CH:0529.03;lane2;negative;46.6899376;8.59502411;WASSEN (AB);UR;ERSTFELD;A 2
CH:0529.04;lane2;positive;46.6899338;8.59509659;WASSEN (AB);UR;GOESCHENEN;A 2
CH:0605.01;lane1;;47.4084778;9.30775166;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0605.02;lane1;;47.4084473;9.307827;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0605.03;lane2;;47.408432;9.30785656;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0605.04;lane2;;47.4083748;9.30787277;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0605.05;lane1;negative;47.4092445;9.30901337;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0067.01;lane1;positive;46.3392487;8.02162743;NATERS, BITSCH;VS;FIESCH              ;H 19
CH:0605.07;lane2;;47.4082298;9.30806923;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0605.08;lane1;;47.4082146;9.30810928;ST.GALLEN, ANSCHL. BREITFELD;SG;A1 ST.MARGRETHEN / WINTERTHUR;A1
CH:0217.01;lane1;positive;47.4712486;9.00621414;MUENCHWILEN E (AB);TG;WIL;A 1
CH:0217.02;lane2;positive;47.471283;9.00621223;MUENCHWILEN E (AB);TG;WIL;A 1
CH:0607.03;lane2;negative;47.2851601;8.55674458;THALWIL ( AB) - ZH104;ZH;ZUERICH;A 3
CH:0607.04;lane1;negative;47.285183;8.55678558;THALWIL ( AB) - ZH104;ZH;ZUERICH;A 3
CH:0336.02;lane1;positive;47.3215561;7.9656868;WALTERSWIL (AB) - AG1413;AG;ZUERICH;A 1
CH:0608.02;lane1;negative;46.3768501;7.08000755;COL DES MOSSES;VD;AIGLE;H 11
CH:0610.04;lane1;positive;46.8570709;9.50725365;CHUR, OBERE AU (AB) - GR253;GR;BELLINZONA;A 13
CH:0609.02;lane1;negative;47.3790932;8.21835804;HENDSCHIKEN;AG;SINS;H 25
CH:0610.01;lane1;negative;46.8570824;9.50706577;CHUR, OBERE AU (AB) - GR253;GR;SARGANS;A 13
CH:0610.02;lane2;negative;46.8570786;9.50711346;CHUR, OBERE AU (AB) - GR253;GR;SARGANS;A 13
CH:0610.03;lane2;positive;46.8570709;9.50721455;CHUR, OBERE AU (AB) - GR253;GR;BELLINZONA;A 13
CH:0687.02;lane1;positive;46.875927;8.64935398;ALTDORF, GOTTHARDSTRASSE - UR6014;UR;SCHATTDORF;H 2
CH:0611.01;lane1;negative;46.78339;9.41539478;ROTHENBRUNNEN, TUNNEL ISLA BELLA (AB) - GR305;GR;CHUR;A 13
CH:0336.01;lane2;positive;47.3215866;7.96567059;WALTERSWIL (AB) - AG1413;AG;ZUERICH;A 1
CH:0529.05;lane1;positive;46.68993;8.59514046;WASSEN (AB);UR;GOESCHENEN;A 2
CH:0612.02;lane1;negative;47.4708023;8.19210625;BRUGG W, UNTERFUEHRUNG - AG1533;AG;AARAU;H 5
CH:0593.01;lane1;negative;47.208252;8.01473045;UFFIKON (AB);LU;OFTRINGEN;A 2
CH:0509.01;lane1;positive;46.4682274;6.34413862;ROLLE N (AR);VD;LAUSANNE;A 1
CH:0509.02;lane2;positive;46.4682579;6.34412432;ROLLE N (AR);VD;LAUSANNE;A 1
CH:0593.02;lane2;negative;47.2082825;8.01473045;UFFIKON (AB);LU;OFTRINGEN;A 2
CH:0593.03;lane2;positive;47.2083511;8.0147295;UFFIKON (AB);LU;LUZERN;A 2
CH:0593.04;lane1;positive;47.2083893;8.01471519;UFFIKON (AB);LU;LUZERN;A 2
CH:0613.01;lane1;;46.9723969;8.44115734;ANSCHLUSS BUOCHS RI LUZERN (AB);NW;LUZERN;A 2
CH:0613.02;lane1;positive;46.9722252;8.44118786;ANSCHLUSS BUOCHS RI LUZERN (AB);NW;ALTDORF;A 2
CH:0613.03;lane2;positive;46.972187;8.44114304;ANSCHLUSS BUOCHS RI LUZERN (AB);NW;ALTDORF;A 2
CH:0613.04;lane1;;46.9725075;8.4400692;ANSCHLUSS BUOCHS RI LUZERN (AB);NW;LUZERN;A 2
CH:0614.01;lane1;;46.9719582;8.44011688;ANSCHLUSS BUOCHS RI ALTDORF (AB);NW;LUZERN;A 2
CH:0614.02;lane1;negative;46.9721336;8.44056416;ANSCHLUSS BUOCHS RI ALTDORF (AB);NW;LUZERN;A 2
CH:0614.03;lane2;negative;46.972168;8.4405756;ANSCHLUSS BUOCHS RI ALTDORF (AB);NW;LUZERN;A 2
CH:0082.04;lane1;negative;47.4270782;9.21714973;GOSSAU (AB);SG;WINTERTHUR          ;A 1
CH:0614.04;lane1;;46.9718666;8.44089794;ANSCHLUSS BUOCHS RI ALTDORF (AB);NW;LUZERN;A 2
CH:0615.01;lane1;;46.9669456;8.35313797;ANSCHLUSS STANS NORD RI ALTDORF (AB);NW;LUZERN;A 2
CH:0617.01;lane1;negative;46.6295509;7.04499578;CONT.BULLE;FR; A1 ANSCHLUSS BULLE;H 189
CH:0615.02;lane1;negative;46.9669609;8.35348797;ANSCHLUSS STANS NORD RI ALTDORF (AB);NW;LUZERN;A 2
CH:0618.01;lane1;;47.2014389;8.46184444;BLEGI N (AB);ZG;ZUERICH;A 4
CH:0618.02;lane1;negative;47.2013283;8.46221066;BLEGI N (AB);ZG;ZUERICH;A 4
CH:0618.03;lane2;negative;47.2012939;8.46224499;BLEGI N (AB);ZG;ZUERICH;A 4
CH:0769.02;lane1;positive;47.7224503;8.66835976;HERBLINGEN;SH;SCHAFFHAUSEN;A 4
CH:0615.03;lane2;negative;46.9669991;8.35350227;ANSCHLUSS STANS NORD RI ALTDORF (AB);NW;LUZERN;A 2
CH:0618.06;lane1;;47.201046;8.46253586;BLEGI N (AB);ZG;ZUERICH;A 4
CH:0619.01;lane1;negative;47.1987953;8.45815659;BLEGI S (AB);ZG;AFFOLTERN A.A / Zug;A 4
CH:0619.02;lane2;negative;47.1987762;8.45821381;BLEGI S (AB);ZG;AFFOLTERN A.A / Zug;A 4
CH:0615.04;lane1;;46.9667473;8.35429192;ANSCHLUSS STANS NORD RI ALTDORF (AB);NW;LUZERN;A 2
CH:0359.02;lane1;positive;47.1235237;6.88633108;LA CIBOURG;BE;LA CHAUX-DE-FONDS;H 18
CH:0619.05;lane1;;47.1988564;8.45952606;BLEGI S (AB);ZG;AFFOLTERN A.A / Zug;A 4
CH:0625.01;lane1;negative;47.1896591;8.49851513;STEINHAUSEN E (AB);ZG;SIHLBRUGG;A 14
CH:0625.02;lane2;negative;47.189621;8.49853706;STEINHAUSEN E (AB);ZG;SIHLBRUGG;A 14
CH:0392.02;lane1;positive;46.4181671;9.72607708;PLAUN DA  LEJ;GR;CHIAVENNA;H 3B
CH:0082.03;lane2;negative;47.4270439;9.2171402;GOSSAU (AB);SG;WINTERTHUR          ;A 1
CH:0618.04;lane2;positive;47.2012482;8.46230793;BLEGI N (AB);ZG;VERZW. BLEGI / ZUG;A 4
CH:0627.02;lane1;negative;46.5185661;8.5612278;FONTANA, VALLE BEDRETTO - TI0917;TI;NUFENENPASS;H 413
CH:0323.03;lane2;negative;46.9035263;7.08940029;MURTEN (AB);FR;PAYERNE;A 1
CH:0628.02;lane1;negative;46.0913734;7.05489206;MARTIGNY-CROIX W, FORCLAZ - VS00134021;VS;FORCLAZ;H 203
CH:0618.05;lane1;positive;47.2012253;8.46234894;BLEGI N (AB);ZG;VERZW. BLEGI / ZUG;A 4
CH:0630.02;lane1;negative;46.8397369;9.58749485;CALFREISEN - GR211;GR;CHUR;H 566
CH:0631.01;lane1;negative;46.8249626;9.54013824;MALIX N  - GR213;GR;CHUR;H 3A
CH:0079.01;lane1;positive;47.1616669;7.66607189;SEEBERG N;BE;HERZOGENBUCHSEE     ;H 1
CH:0323.04;lane1;negative;46.9035759;7.08943319;MURTEN (AB);FR;PAYERNE;A 1
CH:0632.02;lane1;negative;46.8404083;9.86387062;DAVOS N, LARET - GR0237;GR;LANDQUART;H 28
CH:0162.02;lane2;positive;46.9612694;7.25293493;MUEHLEBERG, SAANEVIAD. (AB);BE;BERN;A 1
CH:0633.02;lane1;negative;46.7019081;9.72563553;WIESEN E - GR0239;GR;TIEFENCASTEL;H 417
CH:0634.01;lane1;negative;46.4142914;10.0373182;BERNINA, BARACON - GR0248;GR;SAMEDAN;H 29
CH:0616.01;lane1;;46.9667549;8.3574543;ANSCHLUSS STANS NORD RI LUZERN (AB);NW;LUZERN;A 2
CH:0635.01;lane1;negative;46.6814423;8.81194496;TAVETSCH, CRESTAS-TUNNEL -  GR0306;GR;REICHENAU;H 19
CH:0616.02;lane1;positive;46.9666977;8.35662842;ANSCHLUSS STANS NORD RI LUZERN (AB);NW;ALTDORF;A 2
CH:0616.03;lane2;positive;46.9666672;8.35663223;ANSCHLUSS STANS NORD RI LUZERN (AB);NW;ALTDORF;A 2
CH:0636.02;lane1;negative;46.711235;10.0852623;ZERNEZ N, PRASCHITSCH - GR336;GR;SILVAPLANA;H 27
CH:0162.01;lane1;positive;46.9612427;7.25292158;MUEHLEBERG, SAANEVIAD. (AB);BE;BERN;A 1
CH:0234.01;lane1;positive;46.7599792;6.68550444;YVERDON, TUN. DE POMY (AR);VD;PAYERNE;A 1
CH:0234.02;lane2;positive;46.7599983;6.6854744;YVERDON, TUN. DE POMY (AR);VD;PAYERNE;A 1
CH:0222.01;lane1;positive;46.8401833;6.92643881;PAYERNE N (AR);FR;AVENCHES;A 1
CH:0222.02;lane2;positive;46.8402061;6.92639828;PAYERNE N (AR);FR;AVENCHES;A 1
CH:0066.01;lane1;;47.4054146;8.45942307;SCHLIEREN (AB);ZH;BERN                ;A 1
CH:0093.06;lane1;;47.5178413;8.69487572;UMF. WINTERTHUR (AB);ZH;WUELFLINGEN;A 1
CH:0097.01;lane1;;47.4566727;8.30726719;BADEN, BAREGGTUNNEL (AB);AG;BERN                ;A 1
CH:0280.05;lane1;;47.3910027;8.14183521;SCHAFISHEIM (AB) -  AG1410;AG;BERN;A 1
CH:0281.01;lane1;;47.5231285;8.71366215;OHRINGEN ANSCHLUSS 1 (AB);ZH;ZUERICH;A 1
CH:0647.01;lane1;;46.7802315;7.09046793;ANSCHLUSS MATRAN S;FR;VEVEY;A 12
CH:0281.02;lane1;;47.5229225;8.71492577;OHRINGEN ANSCHLUSS 1 (AB);ZH;ZUERICH;A 1
CH:0285.01;lane1;;46.9559059;7.41815138;BERN, FORSTHAUS (AB);BE;VERWZ. A1/A12;A 1
CH:0647.04;lane1;;46.7803345;7.08991385;ANSCHLUSS MATRAN S;FR;VEVEY;A 12
CH:0648.01;lane1;;46.7840042;7.09072304;ANSCHLUSS MATRAN N;FR;VEVEY;A 12
CH:0648.02;lane2;negative;46.7836113;7.0902729;ANSCHLUSS MATRAN N;FR;VEVEY;A 12
CH:0648.03;lane1;negative;46.7836266;7.09024382;ANSCHLUSS MATRAN N;FR;VEVEY;A 12
CH:0648.04;lane1;;46.7842941;7.09042263;ANSCHLUSS MATRAN N;FR;VEVEY;A 12
CH:0247.01;lane1;positive;46.8446007;6.68677855;ONNENS VD (AR);VD;NEUCHATEL;A 5
CH:0247.02;lane2;positive;46.8446198;6.68674755;ONNENS VD (AR);VD;NEUCHATEL;A 5
CH:0649.03;lane2;negative;46.6697273;7.07512856;SORENS (AR);FR;VEVEY;A 12
CH:0649.04;lane1;negative;46.6697273;7.07508135;SORENS (AR);FR;VEVEY;A 12
CH:0609.01;lane1;positive;47.3791122;8.21839237;HENDSCHIKEN;AG;LENZBURG;H 25
CH:0656.02;lane1;negative;46.8772736;8.70813084;SPIRINGEN - UR6301;UR;ALTDORF;H 17
CH:0044.02;lane1;positive;46.4645805;9.18584728;SAN BERNARDINO (TUNNEL);GR;BELLINZONA          ;A 13
CH:0347.02;lane1;positive;47.5413513;7.76305485;RHEINFELDEN (AB) - AG1426;AG;Verzw. A3/A1;A 3
CH:0658.03;lane2;negative;46.2190247;7.33906555;CONTHEY (AR);VS;MARTIGNY;A 9
CH:0658.04;lane1;negative;46.2190475;7.33904123;CONTHEY (AR);VS;MARTIGNY;A 9
CH:0668.01;lane1;negative;46.2469864;6.93685389;MONTHEY - VS164002;VS;MONTHEY;H 201
CH:0347.03;lane2;positive;47.5413818;7.7630434;RHEINFELDEN (AB) - AG1426;AG;Verzw. A3/A1;A 3
CH:0163.03;lane2;positive;47.028389;7.46908903;MUENCHENBUCHSEE N (AB);BE;SCHOENBUEHL;A 6
CH:0163.04;lane1;positive;47.0284195;7.4691124;MUENCHENBUCHSEE N (AB);BE;SCHOENBUEHL;A 6
CH:0671.03;lane2;negative;46.8792305;6.75979805;VAUMARCUS (AR);NE;YVERDON;A 5
CH:0671.04;lane1;negative;46.8792343;6.75975084;VAUMARCUS (AR);NE;YVERDON;A 5
CH:0022.03;lane2;positive;47.3674164;9.62208176;KRIESSERN (AB);SG;SARGANS;A 13
CH:0022.04;lane1;positive;47.367382;9.62212467;KRIESSERN (AB);SG;SARGANS;A 13
CH:0672.03;lane2;negative;46.9119568;6.79868174;GORGIER (AR);NE;YVERDON;A 5
CH:0672.04;lane1;negative;46.9119606;6.7986536;GORGIER (AR);NE;YVERDON;A 5
CH:0207.03;lane2;positive;46.7876854;7.59939194;HEIMBERG (AB);BE;THUN                ;A 6
CH:0627.01;lane1;positive;46.518528;8.5612545;FONTANA, VALLE BEDRETTO - TI0917;TI;AIROLO;H 413
CH:0673.03;lane2;negative;46.9287758;6.81970024;BEVAIX (AR);NE;YVERDON;A 5
CH:0673.04;lane1;negative;46.9288025;6.81963158;BEVAIX (AR);NE;YVERDON;A 5
CH:0207.04;lane1;positive;46.7877045;7.5994401;HEIMBERG (AB);BE;THUN                ;A 6
CH:0290.01;lane1;;47.310585;7.90067577;OFTRINGEN / ROTHRIST (AB) - AG1412;AG;BERN;A 1
CH:0674.03;lane2;negative;46.9466858;6.83692265;BOUDRY (AR);NE;YVERDON;A 5
CH:0674.04;lane1;negative;46.9467125;6.83689976;BOUDRY (AR);NE;YVERDON;A 5
CH:0334.01;lane1;;47.5234451;8.71895599;OHRINGEN ANSCHLUSS 2 (AB);ZH;ZUERICH;A 1
CH:0501.02;lane1;positive;46.9688301;7.12306452;SUGIEZ, LE PEAGE N;FR;MURTEN / BERN;H 10
CH:0675.03;lane2;negative;46.9835472;6.90982485;NEUCHATEL-OUEST TUNNEL (AR);NE;YVERDON;A 5
CH:0675.04;lane1;negative;46.9835625;6.90976572;NEUCHATEL-OUEST TUNNEL (AR);NE;YVERDON;A 5
CH:0260.01;lane1;positive;46.5931778;8.46073341;FURKAPASS, TIEFENBACH;UR;REALP;H 19
CH:0757.02;lane1;positive;46.3310661;7.75699615;MITTALTUNNEL;VS;GAMPEL;H 509
CH:0676.03;lane2;negative;47.0045586;6.96369791;HAUTERIVE (AR);NE;YVERDON;A 5
CH:0676.04;lane1;negative;47.0046158;6.96367025;HAUTERIVE (AR);NE;YVERDON;A 5
CH:0677.01;lane1;negative;47.0082283;6.90151787;VALANGIN;NE;LA CHAUX-DE-FONDS;A 20
CH:0677.02;lane2;negative;47.0082169;6.90154314;VALANGIN;NE;LA CHAUX-DE-FONDS;A 20
CH:0582.02;lane1;positive;46.635746;8.59565735;ANDERMATT, OBERALPSTRASSE - UR9004;UR;ANDERMATT;H 19
CH:0228.03;lane2;positive;46.9269905;9.56203651;ZIZERS (AB);GR;CHUR;A 13
CH:0616.04;lane1;;46.9668541;8.35636234;ANSCHLUSS STANS NORD RI LUZERN (AB);NW;LUZERN;A 2
CH:0678.01;lane1;;47.0834274;8.27382278;ANSCHL. EMMEN NORD;LU;VERZW. A1/A2;A 2
CH:0678.02;lane1;negative;47.0836525;8.27282619;ANSCHL. EMMEN NORD;LU;VERZW. A1/A2;A 2
CH:0228.04;lane1;positive;46.9269943;9.5620985;ZIZERS (AB);GR;CHUR;A 13
CH:0370.01;lane1;positive;46.4750671;6.81361389;CHEXBRES E (AR);VD;VEVEY;A 9
CH:0370.02;lane2;positive;46.4751015;6.81361294;CHEXBRES E (AR);VD;VEVEY;A 9
CH:0678.03;lane2;negative;47.0836792;8.27282715;ANSCHL. EMMEN NORD;LU;VERZW. A1/A2;A 2
CH:0678.04;lane3;positive;47.083744;8.27288723;ANSCHL. EMMEN NORD;LU;LUZERN;A 2
CH:0361.02;lane1;positive;47.0750465;7.58648014;KIRCHBERG S;BE;KIRCHBERG;H 23
CH:0685.02;lane1;negative;46.8748207;8.65288448;ALTDORF, KLAUSENSTRASSE - UR6017;UR;ALTDORF;H 17
CH:0334.02;lane1;;47.5232773;8.71492577;OHRINGEN ANSCHLUSS 2 (AB);ZH;ZUERICH;A 1
CH:0335.01;lane1;;47.3049507;7.92487717;WIGGERTAL (AB) - AG1411;AG;BERN;A 1
CH:0687.01;lane1;negative;46.8758965;8.64929867;ALTDORF, GOTTHARDSTRASSE - UR6014;UR;ALTDORF;H 2
CH:0099.01;lane1;positive;46.6145096;9.99200916;UMF. S-CHANF;GR;ZERNEZ              ;H 27
CH:0691.01;lane1;negative;47.0704346;7.28665829;LYSS;BE;BIEL;A 6
CH:0691.02;lane2;negative;47.0704269;7.28670216;LYSS;BE;BIEL;A 6
CH:0171.02;lane1;positive;47.0832558;8.63850212;SATTEL N;SZ;VERZW. SATTEL       ;H 8
CH:0030.02;lane1;positive;47.3893204;7.37092924;SOYHIERES;JU;DELEMONT            ;H 18
CH:0678.05;lane2;positive;47.0837784;8.27289104;ANSCHL. EMMEN NORD;LU;LUZERN;A 2
CH:0692.02;lane1;negative;47.0075607;9.07840347;GLARUS S, MITLOEDI;GL;LINTHAL;H 17
CH:0678.06;lane1;positive;47.0838165;8.27288818;ANSCHL. EMMEN NORD;LU;LUZERN;A 2
CH:0693.02;lane1;negative;47.1074562;9.06400871;NAEFELS N;GL;GLARUS;H 17
CH:0694.01;lane1;negative;47.1190987;8.3746233;ROOT (AB);LU;VERZW. A4/A14;A 14
CH:0694.02;lane2;negative;47.1190681;8.3746233;ROOT (AB);LU;VERZW. A4/A14;A 14
CH:0125.02;lane1;positive;47.5368652;8.2453413;WUERENLINGEN;AG;BRUGG;H 5
CH:0096.03;lane2;positive;46.8374443;9.45605183;DOMAT/EMS (AB);GR;REICHENAU           ;A 13
CH:0678.07;lane1;;47.0838737;8.27362919;ANSCHL. EMMEN NORD;LU;VERZW. A1/A2;A 2
CH:0678.08;lane2;;47.0839005;8.27365398;ANSCHL. EMMEN NORD;LU;VERZW. A1/A2;A 2
CH:0695.01;lane1;;47.0898399;8.25034332;ANSCHL. ROTHENBURG;LU;VERZW. A1/A2;A 2
CH:0695.02;lane1;negative;47.0898781;8.25038242;ANSCHL. ROTHENBURG;LU;VERZW. A1/A2;A 2
CH:0096.04;lane1;positive;46.8374062;9.45606327;DOMAT/EMS (AB);GR;REICHENAU           ;A 13
CH:0317.05;lane2;positive;47.6460724;8.6505785;BENKEN ANSCHLUSS (AB);ZH;ZUERICH;A 4
CH:0695.03;lane2;negative;47.0898972;8.25042629;ANSCHL. ROTHENBURG;LU;VERZW. A1/A2;A 2
CH:0695.04;lane1;;47.0904121;8.2492609;ANSCHL. ROTHENBURG;LU;VERZW. A1/A2;A 2
CH:0317.06;lane1;positive;47.6460915;8.65061665;BENKEN ANSCHLUSS (AB);ZH;ZUERICH;A 4
CH:0696.02;lane1;negative;47.210247;7.73704958;BUETZBERG;BE;KIRCHBERG;H 1
CH:0107.01;lane1;positive;46.8758278;7.2757535;WUENNEWIL (AB);FR;FLAMATT             ;A 12
CH:0708.02;lane1;negative;46.9156265;9.76006603;KUEBLIS;GR;LANDQUART;A 28
CH:0720.01;lane1;negative;47.0130806;8.62529564;SCHWYZ (AB);SZ;LUZERN;A 4
CH:0720.02;lane2;negative;47.0130692;8.62533569;SCHWYZ (AB);SZ;LUZERN;A 4
CH:0107.02;lane2;positive;46.8758545;7.27573681;WUENNEWIL (AB);FR;FLAMATT             ;A 12
CH:0534.01;lane1;positive;46.5629425;6.57751226;LAUSANNE BLECHERETTE (AR);VD;VEVEY;A 9
CH:0721.01;lane1;;46.2037086;7.01202011;CCTL - ST MAURICE WEST;VS;AUSFAHRT VON LAUSANNE;A 9
CH:0721.02;lane1;;46.2053566;7.0112524;CCTL - ST MAURICE WEST;VS;AUSFAHRT VON LAUSANNE;A 9
CH:0722.01;lane1;;46.2019615;7.01529169;CCTL ST MAURICE OST;VS;AUSFAHRT VON MARTIGNY;A 9
CH:0722.02;lane1;;46.2035675;7.01384211;CCTL ST MAURICE OST;VS;AUSFAHRT VON MARTIGNY;A 9
CH:0727.01;lane1;;47.1538887;8.4338131;VERZW. RUETIHOF (AB);ZG;VERZW. A4/A14;A 4
CH:0727.02;lane1;negative;47.1539307;8.43396187;VERZW. RUETIHOF (AB);ZG;VERZW. A4/A14;A 4
CH:0727.03;lane2;negative;47.1539421;8.43400478;VERZW. RUETIHOF (AB);ZG;VERZW. A4/A14;A 4
CH:0534.02;lane2;positive;46.5629654;6.577528;LAUSANNE BLECHERETTE (AR);VD;VEVEY;A 9
CH:0534.03;lane3;positive;46.5629959;6.57754183;LAUSANNE BLECHERETTE (AR);VD;VEVEY;A 9
CH:0727.06;lane1;;47.1540756;8.43414116;VERZW. RUETIHOF (AB);ZG;VERZW. A4/A14;A 4
CH:0727.07;lane1;;47.1541367;8.43448257;VERZW. RUETIHOF (AB);ZG;VERZW. A4/A14;A 4
CH:0729.01;lane1;negative;46.0278511;8.92664623;GALLERIA VEDEGGIO-CASSARATE;TI;A2/VEZIA;H 399
CH:0335.06;lane1;;47.3051414;7.92476082;WIGGERTAL (AB) - AG1411;AG;BERN;A 1
CH:0339.07;lane1;;47.4567032;8.27403831;BADEN-WEST (AB) - AG1573;AG;Bern;A 1
CH:0172.01;lane1;positive;46.3182564;6.97586966;AIGLE, PONT GRANDE EAU;VD;LE SEPEY            ;H 11
CH:0339.08;lane1;;47.4560204;8.27211666;BADEN-WEST (AB) - AG1573;AG;Bern;A 1
CH:0340.02;lane1;;47.4581795;8.28518867;BADEN-WEST (AB) - AG1441;AG;Bern;A 1
CH:0342.07;lane1;;47.4226532;8.39096737;DIETIKON (AB) - AG1400;AG;Bern;A 1
CH:0342.08;lane1;;47.4229126;8.38880539;DIETIKON (AB) - AG1400;AG;Bern;A 1
CH:0343.01;lane1;;47.449501;8.34282303;WETTINGEN OST ANSCHLUSS - AG1562;AG;A1;A 1
CH:0343.02;lane2;;47.4495201;8.34278297;WETTINGEN OST ANSCHLUSS - AG1562;AG;A1;A 1
CH:0343.03;lane1;;47.449543;8.34273148;WETTINGEN OST ANSCHLUSS - AG1562;AG;A1;A 1
CH:0343.04;lane1;;47.4496498;8.34263802;WETTINGEN OST ANSCHLUSS - AG1562;AG;A1;A 1
CH:0366.01;lane1;;47.4528122;8.31499767;NEUENHOF ANSCHLUSS - AG1571;AG;Bern  (Ein-/Ausfahrten);A 1
CH:0748.01;lane1;negative;46.6034775;7.37407827;WEISSENBACH;BE;SPIEZ;H 11
CH:0635.02;lane1;positive;46.6814079;8.81194496;TAVETSCH, CRESTAS-TUNNEL -  GR0306;GR;ANDERMATT;H 19
CH:0757.01;lane1;negative;46.3310661;7.75693083;MITTALTUNNEL;VS;KANDERSTEG;H 509
CH:0250.01;lane1;positive;46.3121071;6.94677973;AIGLE E (AR);VD;SION;A 9
CH:0250.02;lane2;positive;46.3121223;6.94681978;AIGLE E (AR);VD;SION;A 9
CH:0366.02;lane2;;47.4528389;8.31497574;NEUENHOF ANSCHLUSS - AG1571;AG;Bern  (Ein-/Ausfahrten);A 1
CH:0759.03;lane2;negative;47.37397;8.69842052;NAENIKON;ZH;BRUETTISELLEN;A 15
CH:0759.04;lane1;negative;47.3739967;8.69844246;NAENIKON;ZH;BRUETTISELLEN;A 15
CH:0366.03;lane1;;47.4530602;8.31507492;NEUENHOF ANSCHLUSS - AG1571;AG;Bern  (Ein-/Ausfahrten);A 1
CH:0760.02;lane1;negative;47.3458595;8.74354553;USTER O;ZH;BRUETTISELLEN;A 15
CH:0760.03;lane1;negative;47.3458595;8.74358654;USTER O;ZH;BRUETTISELLEN;A 15
